260410110241414,18
260410110241511,59
260410110241618,21
260410110241729,41
260410110241839,75
260410110241946,63
26041011024256,37
260410110242166,44
260410110242282,94
260410110242380,36
260410110242492,73
260410110242601,46
260410110242710,17
260410110242822,32
260410110242930,86
26041011024340,16
260410110243151,4
260410110243259,6
260410110243365,40
260410110243475,87
260410110243585,8
260410110243697,33
260410110243811,32
260410110243914,56
26041011024427,91
260410110244139,72
260410110244251,6
260410110244359,19
260410110244468,67
260410110244579,29
260410110244689,11
260410110244792,38
260410110244899,36
26041011024519,48
260410110245145,55
260410110245266,54
260410110245390,83
260410110245528,39
260410110245624,40
260410110245727,5
260410110245862,64
260410110245966,24
260410110246114,8
260410110246298,97
260410110246473,28
260410110246634,55
260410110246758,75
260410110246889,54
260410110246983,56
260410110247108,37
260410110247237,65
260410110247334,66
260410110247433,28
260410110247533,64
260410110247645,17
260410110247755,85
260410110247860,27
260410110247999,64
26041011024897,49
260410110248221,2
260410110248322,56
260410110248450,17
260410110248571,77
260410110248709,65
260410110248840,25
260410110248994,35
260410110249148,9
260410110249294,69
260410110249431,76
260410110249537,32
260410110249677,32
260410110249788,65
260410110249919,65
26041011025036,35
260410110250156,22
260410110250295,83
260410110250416,24
260410110250566,34
260410110250739,28
260410110250912,35
260410110251122,97
260410110251296,52
260410110251453,63
260410110251607,29
260410110251758,63
260410110251921,45
26041011025256,10
260410110252202,72
260410110252366,30
260410110252508,70
260410110252656,26
260410110252798,18
260410110252951,89
260410110253104,38
260410110253297,48
260410110253479,46
260410110253688,47
260410110253873,43
26041011025464,72
260410110254242,93
260410110254410,46
260410110254581,5
260410110254739,77
260410110254899,24
26041011025571,4
260410110255251,0
260410110255418,0
260410110255582,93
260410110255740,41
260410110255905,33
26041011025678,61
260410110256250,92
260410110256427,36
260410110256581,14
260410110256759,5
260410110256958,4
260410110257186,54
260410110257383,47
260410110257576,1
260410110257799,79
260410110257973,24
260410110258136,37
260410110258330,38
260410110258548,6
260410110258752,5
260410110258939,14
260410110259124,75
260410110259372,27
260410110259567,86
260410110259804,75
26041011030067,36
260410110300276,80
260410110300493,61
260410110300686,34
260410110300855,89
26041011030114,91
260410110301168,74
260410110301332,39
260410110301525,25
260410110301689,62
260410110301841,44
2604101103028,16
260410110302174,30
260410110302349,97
260410110302536,8
260410110302683,33
260410110302849,81
26041011030356,75
260410110303317,33
260410110303553,43
260410110303755,92
260410110303979,99
260410110304175,41
260410110304382,92
260410110304573,68
260410110304731,9
260410110304887,67
260410110318570,71
260410110318767,18
260410110318938,89
260410110319112,25
260410110319273,73
260410110319437,6
260410110319585,65
260410110319740,96
260410110319878,81
26041011032088,30
260410110320246,2
260410110320421,24
260410110320582,13
260410110320814,29
260410110321,15
260410110321299,22
260410110321595,39
260410110321850,34
260410110343497,43
260410110343656,45
260410110343801,53
260410110343970,66
260410110344142,44
260410110344308,81
260410110344457,60
260410110344628,46
260410110344791,79
260410110344939,17
26041011034587,37
260410110345286,18
260410110345485,89
260410110345757,87
26041011034628,25
260410110346219,85
260410110346398,51
260410110346563,2
260410110346738,41
260410110346933,55
26041011034774,70
260410110347240,52
260410110424248,87
260410110424410,18
260410110424572,88
260410110424725,56
260410110424870,96
26041011042524,99
260410110425176,37
260410110425347,46
260410110425501,20
260410110425771,62
26041011042675,81
260410110426470,29
260410110426737,59
260410110426999,18
260410110427258,24
260410110427507,66
260410110427754,44
260410110427988,28
260410110428286,0
260410110428514,88
260410110428804,44
26041011042910,34
260410110429190,64
260410110429370,15
260410110429542,62
260410110429760,92
260410110429968,67
260410110430192,72
260410110430418,95
260410110430617,92
260410110430807,10
26041011043124,13
260410110431187,82
260410110431382,91
260410110431613,74
260410110431847,68
260410110432100,73
260410110432428,35
260410110432766,17
260410110433142,49
260410110433426,66
260410110433735,21
2604101104341,48
260410110434305,71
260410110434524,14
260410110434742,37
260410110434952,77
260410110435134,28
260410110435351,40
260410110435554,36
260410110435734,0
260410110435896,26
26041011043654,74
260410110436220,30
260410110436386,74
260410110436603,52
260410110436770,53
260410110436945,73
260410110437119,94
260410110437295,3
260410110437462,32
260410110437634,64
260410110437826,51
260410110437996,28
260410110438173,51
260410110438336,68
260410110438504,46
260410110601279,91
260410110601468,34
260410110601675,39
26041011060215,3
260410110602245,89
260410110602477,10
260410110602684,91
260410110602900,6
26041011060378,95
260410110603288,32
260410110603526,92
260410110603703,41
260410110603893,49
26041011060483,21
260410110604268,84
260410110604464,55
260410111035974,7
260410111036184,54
260410111036426,33
260410111036664,73
260410111036884,53
260410111037156,43
260410111037405,58
260410111037759,19
2604101110385,6
260410111038278,33
260410111038516,93
260410111405830,86
26041011140643,90
260410111406245,3
260410111406443,64
260410111406674,75
260410111406874,27
26041011140758,52
260410111407232,55
260410111407407,62
260410111407604,59
260410111407805,50
260410111407994,73
260410111408173,9
260410111408354,69
260410111408550,57
260410111408772,99
26041011140910,36
260410111409231,82
260410111409429,98
260410111409626,37
260410111409786,60
260410111409965,87
260410111410127,69
260410111410295,53
260410111410480,30
260410111410673,40
260410111410851,13
26041011141131,87
260410111411193,95
260410111411404,64
260410111411611,23
260410111411835,30
26041011141237,97
260410111412363,66
260410111412604,65
260410111412803,21
26041011141342,20
260410111413344,84
260410111413560,94
260410111413754,78
260410111413955,28
260410111414111,49
260410111414278,81
260410111414429,89
260410111414625,10
260410111414820,65
260410111415179,64
260410111415462,59
260410111415652,42
260410111415874,75
26041011141680,28
260410111416343,76
260410111416599,45
260410111416780,69
260410111416971,34
260410111417170,99
260410111417337,21
260410111417508,50
26041011211014,44
260410112110180,50
260410112110347,8
260410112110489,25
260410112110683,21
260410112110838,41
260410112110989,52
260410112111239,62
260410112111485,66
260410112111712,88
260410112111926,16
260410112112195,43
260410112112370,71
260410112112529,27
260410112112676,15
260410112112841,98
260410112112998,39
260410112113193,58
260410112113342,56
260410112113495,77
260410112113675,13
260410112113922,11
26041011211492,4
260410112141484,17
260410112141682,42
260410112141883,70
260410112142128,4
260410112142350,62
260410112142573,86
260410112142783,37
260410112142992,59
260410112143217,53
260410112143425,90
260410112143710,32
26041011214468,33
260410112144305,94
260410112144495,62
260410112144769,16
260410112144983,77
260410112145319,82
260410112145512,63
260410112145697,22
260410112145923,16
26041011214687,15
260410112146241,3
260410112146397,75
260410112146620,65
260410112146814,80
26041011214711,94
260410112147191,50
260410112147369,74
260410112147553,28
260410112147789,12
260410112147967,51
260410112148112,43
260410112148278,32
260410112148433,45
260410112148602,90
260410112148773,82
260410112148928,50
26041011214994,36
260410112149252,90
260410112149391,75
260410112149559,29
260410112149760,28
260410112149956,62
26041011215093,53
260410112150250,38
260410112150420,93
260410112150586,20
260410112150756,36
260410112150934,23
260410112151106,80
260410112151260,74
260410112151412,14
260410112151568,90
260410112151743,95
260410112151917,89
26041011215294,14
260410112152283,67
260410112152459,5
260410112152671,24
260410112152913,68
260410112153191,36
260410112153416,62
260410112153654,31
260410112153941,41
260410112154301,39
260410112154475,89
260410112154639,1
260410112154808,49
26041011215522,71
260410112155191,33
260410112155447,26
260410112802148,60
260410112802325,98
260410112802511,74
260410112802700,88
260410112802881,4
26041011280347,7
260410112803242,36
260410112803404,45
260410112803585,88
260410112803743,7
260410112803904,57
26041011280475,48
260410112804322,50
260410112804542,66
260410112804797,62
26041011280545,99
